subject_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,dominant_family
synth050,-0.06367731839418411,-0.14837883412837982,0.098598413169384,-0.12443850189447403,0.14735114574432373,0.2528565227985382,0.07597417384386063,0.3032149374485016,-0.868329644203186,-0.22632867097854614,0.10536733269691467,0.08018837124109268,0.1222517192363739,-0.04767720773816109,0.21444523334503174,0.07028459757566452,LossCounting
synth051,-0.003901017364114523,-0.2505395710468292,-0.011932768858969212,0.149600088596344,-0.03021129034459591,0.017135314643383026,-0.38079842925071716,0.05372316390275955,-0.6806086897850037,0.07012995332479477,-0.0839509516954422,0.19321724772453308,0.14800076186656952,0.0400899313390255,-0.02536926232278347,-0.013576289638876915,QLearning
synth052,-0.19744208455085754,0.15980948507785797,-0.16138583421707153,0.07330053299665451,-0.11003231257200241,0.07126130163669586,0.432388573884964,0.049805253744125366,-0.8993299007415771,-0.044481340795755386,-0.08008371293544769,0.0011457575019448996,0.21764440834522247,-0.04583770036697388,-0.21949662268161774,-0.059204839169979095,CompareToThreshold
synth053,0.07341308891773224,-0.27986934781074524,-0.015655169263482094,-0.01185192447155714,-0.025434233248233795,0.009511291049420834,-0.5752880573272705,-0.03410244733095169,1.286091685295105,0.0472697876393795,0.04459601640701294,0.1209692656993866,-0.0028888629749417305,0.11122927814722061,-0.007138834800571203,-0.00039232027484104037,LossCounting
synth054,-0.09799452126026154,-1.722390055656433,-0.06576024740934372,-0.0775742381811142,0.25530603528022766,0.012770022265613079,0.3002281188964844,-0.12799839675426483,-1.0306473970413208,0.027233004570007324,0.19429704546928406,-0.045341938734054565,-0.06386519223451614,-0.004844299051910639,0.0253829974681139,0.03198646008968353,QLearning
synth055,-0.2429492175579071,0.4512196481227875,0.11123761534690857,0.17251060903072357,-0.108441062271595,0.036393873393535614,1.262635350227356,-0.058892637491226196,0.2853483557701111,-0.08505096286535263,-0.004349308088421822,-0.09424756467342377,0.010794182308018208,0.06773409992456436,0.0005169910145923495,-0.08179966360330582,CompareToThreshold
synth056,0.05191446468234062,1.9238712787628174,0.045642491430044174,0.03255995362997055,0.1510917991399765,0.0018956545973196626,-0.3736284673213959,-0.11614072322845459,-1.0220261812210083,0.0109750647097826,-0.02131885103881359,0.1006188839673996,0.08014004677534103,0.054983414709568024,-0.10209465026855469,-0.01458432711660862,LossCounting
synth057,0.07481712102890015,-0.99273681640625,-0.08088106662034988,0.057600025087594986,-0.14871695637702942,0.11527124792337418,-0.6276220083236694,0.14085741341114044,-0.354535847902298,0.01971590705215931,-0.21301211416721344,0.011635852046310902,0.030906405299901962,0.05446941778063774,-0.012241664342582226,-0.1326344907283783,QLearning
synth058,0.14995697140693665,-0.1322232484817505,0.13679979741573334,0.2219640016555786,-0.1368032544851303,0.10147479921579361,0.8531990647315979,-0.05034548044204712,-0.6425352096557617,-0.020599210634827614,-0.09266185760498047,0.03494155779480934,0.3873838782310486,0.02960384637117386,-0.15090475976467133,0.009363415651023388,CompareToThreshold
synth059,-0.05377187579870224,-0.49596044421195984,0.12583312392234802,-0.028952309861779213,-0.08138462156057358,-0.0010867012897506356,-0.4491577446460724,-0.04199622571468353,1.5173548460006714,-0.0363856703042984,-0.016619641333818436,-0.11285591125488281,-0.009151503443717957,0.0018375884974375367,-0.005868365056812763,-0.05756356567144394,LossCounting
synth060,-0.015096244402229786,-0.49618351459503174,0.03560143709182739,0.03383200615644455,0.026487872004508972,-0.021481048315763474,-0.9128373861312866,-0.0943717285990715,-0.16938167810440063,0.1282888948917389,-0.018123548477888107,-0.08465790003538132,0.03502391278743744,0.009328563697636127,-0.152199387550354,0.09230009466409683,QLearning
