true_preset,subject_id,param,true_initial,gru_pred_static
Hattori2019,synth031,learn_rate_unrew,0.2482431506116291,0.2743229131107145
Hattori2019,synth031,softmax_inverse_temperature,4.130514410327645,6.33564039742598
Hattori2019,synth034,biasL,0.6467588860592622,0.22003828813832
Hattori2019,synth034,learn_rate_rew,0.7213392282458482,0.8459033723028894
Hattori2019,synth034,learn_rate_unrew,0.5472761560185198,0.4963187220576679
Hattori2019,synth034,softmax_inverse_temperature,13.031622505608638,12.911074166851014
Hattori2019,synth037,biasL,1.3350442482624305,0.615236054641294
Hattori2019,synth037,learn_rate_rew,0.6795239533537929,0.9355750974138464
Hattori2019,synth037,learn_rate_unrew,0.2623747538235334,0.2306882000497055
Hattori2019,synth037,softmax_inverse_temperature,5.208761003805384,5.467872330431225
Hattori2019,synth040,biasL,1.0564352288041374,0.7936810095268643
Hattori2019,synth040,learn_rate_rew,0.508294289263943,0.7922266654617414
Hattori2019,synth040,learn_rate_unrew,0.4726185497744027,0.455552465087402
Hattori2019,synth040,softmax_inverse_temperature,13.374030244252312,14.399381489137156
Hattori2019,synth043,biasL,-0.2484645513199285,0.017579921318223
Hattori2019,synth043,learn_rate_rew,0.1581470747751124,0.557244458806915
Hattori2019,synth043,learn_rate_unrew,0.443542416328416,0.4371062375250613
Hattori2019,synth043,softmax_inverse_temperature,5.702703717270701,8.296935824439394
Hattori2019,synth046,biasL,1.0151281584023564,0.6355632194921825
Hattori2019,synth046,learn_rate_rew,0.3200474824693718,0.7756799829077382
Hattori2019,synth046,learn_rate_unrew,0.3623449223261341,0.324654243306498
Hattori2019,synth046,softmax_inverse_temperature,11.045865016418986,9.835464277277524
Hattori2019,synth049,biasL,0.8787358801698071,0.7356043292563946
Hattori2019,synth049,learn_rate_rew,0.9041037034697544,0.9196919343220896
Hattori2019,synth049,learn_rate_unrew,0.5336712962715471,0.5127398136853989
Hattori2019,synth049,softmax_inverse_temperature,1.5838255657394429,4.028488557194235
Hattori2019,synth052,biasL,0.9647517477752492,0.5126155671531498
Hattori2019,synth052,learn_rate_rew,0.2527769803344259,0.5992437674831275
Hattori2019,synth052,learn_rate_unrew,0.3654986266323182,0.3467543217729381
Hattori2019,synth052,softmax_inverse_temperature,14.262844447802811,12.24258525124564
Hattori2019,synth055,biasL,-0.3316676120410278,-0.2696294566181902
Hattori2019,synth055,learn_rate_rew,0.5207249936051351,0.8619083248276642
Hattori2019,synth055,learn_rate_unrew,0.5754358835328582,0.5839350353642724
Hattori2019,synth055,softmax_inverse_temperature,0.0,4.232970244685642
Hattori2019,synth058,biasL,0.6519604744387996,0.5373935132887204
Hattori2019,synth058,learn_rate_rew,0.3287153514761001,0.6335320812780681
Hattori2019,synth058,learn_rate_unrew,0.5053410270414079,0.4999791924092298
Hattori2019,synth058,softmax_inverse_temperature,8.504539328301139,8.81690317079256
Hattori2019,synth061,biasL,-0.0927816263793545,0.1900724206460553
Hattori2019,synth061,learn_rate_rew,0.354197289347947,0.6597154533981462
Hattori2019,synth061,learn_rate_unrew,0.2062965248072124,0.2835185122840384
Hattori2019,synth061,softmax_inverse_temperature,1.340867949775291,5.503465763507949
Hattori2019,synth064,biasL,1.1125705631839224,0.6607738227103399
Hattori2019,synth064,learn_rate_rew,0.3806192608939447,0.4755928143862559
Hattori2019,synth064,learn_rate_unrew,0.4114628653927261,0.5033388496382396
Hattori2019,synth064,softmax_inverse_temperature,13.066572115980406,14.185349423053188
Hattori2019,synth067,biasL,0.3002216363862791,0.0341883025081174
Hattori2019,synth067,learn_rate_rew,0.8231225830962817,0.8784276143094407
Hattori2019,synth067,learn_rate_unrew,0.3417302850140474,0.3860050835411224
Hattori2019,synth067,softmax_inverse_temperature,8.259837418075943,8.037851976704557
