subject_id,biasL_true,biasL_recovered,learn_rate_true,learn_rate_recovered,softmax_temp_true,softmax_temp_recovered
synth114,0.0303220933992434,0.11997032087911008,0.5428460948883566,0.52181131668475,3.7230239842244086,3.963639094424974
synth115,-0.510895887369802,-0.48890251938137996,0.4710829572376543,0.48068166743864765,14.102146767355949,12.298088701965504
synth116,1.0194010401632507,0.8695444003115016,0.2754062233505053,0.29763154551057314,8.514353462794507,8.797172385083229
synth117,-1.2817277704136414,-1.4872479163810812,0.2908140963820333,0.2915610788768749,2.572335618479637,2.2893519009701597
synth118,-0.9998246370967668,-0.8562704757392922,0.6119364887534862,0.5996820355558518,5.787489027582518,6.617829174458226
synth119,1.0168982934942168,0.7922931138520862,0.2375334583621741,0.24931731822465608,9.432379378161867,9.876185436818322
synth120,1.4748739946994474,1.3736138856027278,0.4270957214503214,0.45925683787975,5.390949296756421,6.563272766336963
synth121,1.237672917553978,1.1196803524531218,0.189430372462497,0.18767750835981734,4.97968773828784,6.119256178932433
synth122,-0.8406418653739476,-0.747779165180645,0.3955351686926431,0.416451816845352,11.374872935915713,10.49952668700004
synth123,0.2691993462650743,0.11060450108712966,0.6002340926303408,0.5749656808509408,12.850268397208762,11.857552694977356
synth124,-0.8561287908634363,-0.6173195109077609,0.2531497715331668,0.2842773175164359,9.395926239046656,9.290810247361785
synth125,0.4095909866651797,0.13571369708696532,0.7045662212361495,0.6640921032931293,14.825719061438331,14.102805196817748
synth126,-0.5948637257473868,-0.5326845860912751,0.498194735102845,0.5088511557946029,6.803908501889613,7.320203398889208
synth127,0.0128800989862223,0.0594030880795583,0.1340387326709682,0.10549313837881424,8.370771985078967,9.124904157935067
synth128,-0.4566876157408086,-0.42641588387697826,0.2271567559322108,0.24984077427710377,6.494155681385569,7.6233310112409605
synth129,0.3888391332001768,0.384033767129539,0.8962218426984024,0.8260178459425669,3.185347529108805,2.943325123078143
synth130,0.230283893688783,0.12785549664573212,0.4303766455730201,0.43733784868136677,12.456929298335194,11.634480533319577
synth131,-0.3555520825452873,-0.3631618811441718,0.3239153066635234,0.33785622223185247,13.862155618026875,13.280554205777683
synth132,-0.2991734591702295,-0.2653471626164253,0.3688954818252451,0.3919907110840101,10.770393511033214,10.856493842001207
