subject_id,session_id,session_index,subject_max_session_index,session_phase,embedding_1,embedding_2,embedding_3,embedding_4
synth113,synth113_s004,5,40,0.125,-0.2112549926722161,-0.3813141207967953,0.153506415778482,-0.3249352759906567
synth113,synth113_s005,6,40,0.15,-0.1997077867580975,-0.3983575789788338,0.1627681723232856,-0.3163686278545971
synth113,synth113_s006,7,40,0.175,-0.1881605808439791,-0.4154010371608722,0.1720299288680893,-0.3078019797185374
synth113,synth113_s007,8,40,0.2,-0.1766133749298604,-0.4324444953429105,0.1812916854128929,-0.2992353315824779
synth113,synth113_s008,9,40,0.225,-0.1648233567099438,-0.4488568997766045,0.1902127019308809,-0.2923047386690822
synth113,synth113_s009,10,40,0.25,-0.1519908778647442,-0.4622727920721634,0.1979029817040834,-0.2931225737929883
synth113,synth113_s010,11,40,0.275,-0.1380939644228752,-0.4764146566973701,0.2061089286788155,-0.2944792266242602
synth113,synth113_s011,12,40,0.3,-0.1240864695061048,-0.490642570506536,0.2143494360895102,-0.2958963792613664
synth113,synth113_s012,13,40,0.325,-0.1088595023024541,-0.5061190129543917,0.2229237405303937,-0.2978146254880655
synth113,synth113_s013,14,40,0.35,-0.0899870140792028,-0.5187448976396897,0.2283419211518068,-0.3088017287171362
synth113,synth113_s014,15,40,0.375,-0.0669546480320205,-0.5288447435237968,0.230761518197236,-0.3291752413879307
synth113,synth113_s015,16,40,0.4,-0.0439222819848383,-0.5389445894079041,0.233181115242665,-0.3495487540587251
synth113,synth113_s016,17,40,0.425,-0.0205046655139866,-0.5490348949094402,0.2349211364112987,-0.3707967200170575
synth113,synth113_s017,18,40,0.45,0.0030899111383615,-0.5591208181501728,0.2363490025163435,-0.3924463556503998
synth113,synth113_s018,19,40,0.475,0.0266844877907095,-0.5692067413909052,0.2377768686213882,-0.4140959912837421
synth113,synth113_s019,20,40,0.5,0.0502790644430575,-0.5792926646316375,0.239204734726433,-0.4357456269170843
synth113,synth113_s020,21,40,0.525,0.0738736410954056,-0.58937858787237,0.2406326008314777,-0.4573952625504266
synth113,synth113_s021,22,40,0.55,0.0974682177477537,-0.5994645111131024,0.2420604669365225,-0.4790448981837689
synth113,synth113_s022,23,40,0.575,0.119195436398264,-0.6083050339948087,0.2390852109749623,-0.5055145239555946
synth113,synth113_s023,24,40,0.6,0.1380435931370621,-0.6145322281836899,0.2352014663484609,-0.5316849836909526
synth113,synth113_s024,25,40,0.625,0.1694407234997872,-0.6318575055635778,0.2398597130920659,-0.5598726401547298
synth113,synth113_s025,26,40,0.65,0.1888142914005731,-0.6429624813957817,0.2442951047175177,-0.5754379462933138
synth113,synth113_s026,27,40,0.675,0.2019162850728816,-0.6507982458556318,0.2478045198888574,-0.585241052922055
synth113,synth113_s027,28,40,0.7,0.2109234246945439,-0.656280889239985,0.250227183562844,-0.5918589209847632
synth113,synth113_s028,29,40,0.725,0.2194813708953198,-0.6615004742775016,0.2525356255145363,-0.5981378197258463
synth113,synth113_s029,30,40,0.75,0.2275474091431251,-0.666314541463315,0.2547026122134547,-0.6040347676152948
synth113,synth113_s030,31,40,0.775,0.2340188662414754,-0.6698140718172099,0.2564110540195692,-0.6086935740509267
synth113,synth113_s031,32,40,0.8,0.2402299171733266,-0.6731204027580863,0.2580404252389394,-0.6132245672814712
synth113,synth113_s032,33,40,0.825,0.246072831400046,-0.6761758633467081,0.2595381678609439,-0.617532346109221
synth113,synth113_s033,34,40,0.85,0.2501225608085322,-0.6780797886179613,0.2603319303062797,-0.6206182480501392
synth113,synth113_s034,35,40,0.875,0.2541722902170185,-0.6799837138892144,0.2611256927516155,-0.6237041499910574
synth113,synth113_s035,36,40,0.9,0.2582220196255046,-0.6818876391604676,0.2619194551969514,-0.6267900519319755
synth113,synth113_s036,37,40,0.925,0.2622717490339908,-0.6837915644317208,0.2627132176422872,-0.6298759538728936
synth113,synth113_s037,38,40,0.95,0.2655503061822913,-0.6850816912897546,0.2633842499700792,-0.6327005908589698
synth113,synth113_s038,39,40,0.975,0.2677521102851494,-0.6855147991069808,0.2638839197701254,-0.6351604353721867
synth113,synth113_s039,40,40,1.0,0.2699539143880075,-0.6859479069242069,0.2643835895701716,-0.6376202798854036
synth142,synth142_s000,1,40,0.025,-0.2690553395421705,0.024741580374681,0.2330303915536185,-0.1397532781128
synth142,synth142_s001,2,40,0.05,-0.267357840470774,0.0060048587651212,0.2451904584581322,-0.1110223576321619
synth142,synth142_s002,3,40,0.075,-0.2656603413993773,-0.0127318628444383,0.2573505253626461,-0.0822914371515237
synth142,synth142_s003,4,40,0.1,-0.2647629794899462,-0.0329807802062763,0.2710919709618937,-0.0496000178129855
synth142,synth142_s004,5,40,0.125,-0.264361322157161,-0.0541665398881834,0.2858131194091691,-0.0144549723925891
synth142,synth142_s005,6,40,0.15,-0.2623986583776025,-0.0746979598210598,0.2990864499065175,0.0162211032463283
synth142,synth142_s006,7,40,0.175,-0.2615458876322761,-0.0889353135537042,0.3099337623296273,0.0375387259357977
synth142,synth142_s007,8,40,0.2,-0.2480859124511191,-0.102497699062506,0.3171163041545271,0.0356884820068656
synth142,synth142_s008,9,40,0.225,-0.2346259372699625,-0.1160600845713078,0.3242988459794269,0.0338382380779336
