true_preset,subject_id,param,true_initial,true_centroid,fitted_static
Bari2019,synth153,softmax_inverse_temperature,4.270786336499585,5.820151421077716,3.604514768096821
Bari2019,synth156,biasL,-0.21342098595181,-0.3246840340061623,-0.154310505487679
Bari2019,synth156,choice_kernel_relative_weight,0.2269542157336679,0.2269542157336679,0.252381199872529
Bari2019,synth156,forget_rate_unchosen,0.0651717848342252,0.0651717848342252,0.0086016869330079
Bari2019,synth156,learn_rate,0.2606658017348039,0.2005743637806278,0.4896273591054031
Bari2019,synth156,softmax_inverse_temperature,15.145903078642576,13.899757178554154,12.1026188448287
Bari2019,synth159,biasL,-0.048180360522555,0.0676676910557292,0.1792389369404792
Bari2019,synth159,choice_kernel_relative_weight,0.4041320131115717,0.4041320131115717,0.6122554099691823
Bari2019,synth159,forget_rate_unchosen,0.2722435528572386,0.2722435528572386,0.0135200562292908
Bari2019,synth159,learn_rate,0.8572088617340181,0.8451509166735507,0.9163094835009652
Bari2019,synth159,softmax_inverse_temperature,7.449446112733803,9.768574532617617,5.52307445692376
Bari2019,synth162,biasL,0.1934123501400602,0.1218941287590771,-0.2871442305430067
Bari2019,synth162,choice_kernel_relative_weight,0.3611190995565745,0.3611190995565745,0.8215757867400221
Bari2019,synth162,forget_rate_unchosen,0.2136689728368104,0.2136689728368104,0.0008360691827055
Bari2019,synth162,learn_rate,0.4591471855978651,0.5248272631882419,0.668408282843923
Bari2019,synth162,softmax_inverse_temperature,10.389589308258556,13.061137059397884,5.419518742006726
Bari2019,synth165,biasL,0.1355480241191554,0.2590289052971841,0.198716503350306
Bari2019,synth165,choice_kernel_relative_weight,0.3600042603992787,0.3600042603992787,0.6696433480261254
Bari2019,synth165,forget_rate_unchosen,0.3525402390466112,0.3525402390466112,0.0261858357460503
Bari2019,synth165,learn_rate,0.6361302868870922,0.5726969960326791,0.7684420338373267
Bari2019,synth165,softmax_inverse_temperature,8.308083891003644,8.173168275116367,4.091957382259072
Bari2019,synth168,biasL,-0.4276307520423381,-0.4658040445734239,-0.2434126576604083
Bari2019,synth168,choice_kernel_relative_weight,0.3479311938250925,0.3479311938250925,0.1373419278800894
Bari2019,synth168,forget_rate_unchosen,0.0947622100409703,0.0947622100409703,0.8932471218598601
Bari2019,synth168,learn_rate,0.1571522825332536,0.1443013390785339,0.0416588877758062
Bari2019,synth168,softmax_inverse_temperature,5.316689160607792,6.6490584721931665,7.660171075764543
Bari2019,synth171,biasL,-1.0686301155438378,-1.0173738584696788,-0.5067859013639838
Bari2019,synth171,choice_kernel_relative_weight,0.2498664880797794,0.2498664880797794,0.0752614778853739
Bari2019,synth171,forget_rate_unchosen,0.2133493919722509,0.2133493919722509,0.9652358001403548
Bari2019,synth171,learn_rate,0.473378985208056,0.5206105127243146,0.089098006390679
Bari2019,synth171,softmax_inverse_temperature,0.1287298404310286,2.452375010814075,4.329799128388434
Bari2019,synth174,biasL,-0.0225284426535968,-0.0556528278968115,-0.0400437596876056
