embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,subject_id,fam,param_biasL,param_choice_kernel_relative_weight,param_forget_rate_unchosen,param_learn_rate,param_softmax_inverse_temperature,param_threshold,param_loss_count_threshold_mean,param_loss_count_threshold_std
0.15826109051704407,0.1662638783454895,0.01809610240161419,-0.04495106637477875,-0.09399942308664322,0.24115973711013794,-0.2854940891265869,-0.004279722459614277,synth063,QLearning,-0.823476063615107,0.36805488725721597,0.01973805701686744,0.3870009483701704,8.839544177329312,,,
0.24648608267307281,0.28238096833229065,-0.3216937482357025,0.09663048386573792,0.11607195436954498,0.2746813893318176,0.3579793870449066,-0.10539150983095169,synth064,CompareToThreshold,0.8311734368264896,,,0.39871722013756933,7.232176784857275,0.4805129716039084,,
-0.13553951680660248,0.022504489868879318,0.21598301827907562,-0.43408724665641785,0.5264849662780762,-0.2716197073459625,0.22591939568519592,-0.22223025560379028,synth065,LossCounting,0.2347487364244587,,,,,,5.212686285384752,1.1952110911976752
-0.3558771312236786,-0.10630138963460922,-0.0984833762049675,-0.06416207551956177,-0.30555862188339233,0.45958396792411804,0.04537249356508255,-0.12109385430812836,synth066,QLearning,0.506857517261674,0.4557202209081316,0.054387069951031375,0.9655630518431864,4.585034866153066,,,
0.3515307605266571,-0.43101224303245544,-0.41331860423088074,0.30871811509132385,-0.3611154854297638,-0.2861555516719818,0.5135567784309387,0.10273412615060806,synth067,CompareToThreshold,0.12818905735431757,,,0.9861124177557663,12.601579603831416,0.4323303164333915,,
-0.2833271324634552,-0.054733335971832275,0.050508175045251846,-0.11446308344602585,0.7040047645568848,-0.13048577308654785,0.0499454028904438,-0.23991775512695312,synth068,LossCounting,0.061019074049066015,,,,,,5.377627943859783,1.9585115531965047
0.12630660831928253,-0.0913892537355423,-0.3108711242675781,0.01696718856692314,-0.35704171657562256,0.027024168521165848,-0.15686295926570892,-0.42551296949386597,synth069,QLearning,0.21852628511407812,0.0023402802538413092,0.1566988110876451,0.8681657731457803,13.640025532996228,,,
0.25910842418670654,0.15519914031028748,-0.3832900822162628,0.28985685110092163,0.0528997927904129,-0.17572329938411713,0.3472755551338196,-0.0931699275970459,synth070,CompareToThreshold,-0.35235767941969715,,,0.7798055537097321,9.742965603487843,0.5076085685230698,,
-0.39105263352394104,0.01234440691769123,-0.11777253448963165,0.3246796429157257,0.6252039670944214,-0.23226837813854218,-0.18789327144622803,0.1994927078485489,synth071,LossCounting,-0.3224216458578474,,,,,,2.637261643453637,1.9618057901271229
0.09545166045427322,0.13037730753421783,0.008498274721205235,0.03665780648589134,-0.14140692353248596,0.29347121715545654,-0.15908195078372955,-0.029922442510724068,synth072,QLearning,-0.5160085219097412,0.362076256686086,0.15442273061397938,0.5393912263434674,7.090495637365487,,,
