true_family,subject_id,param,true_initial,gru_pred_static
QLearning,synth018,learn_rate,0.2408607552086757,0.6445200119270847
QLearning,synth018,softmax_inverse_temperature,3.0542530804851236,3.236164378345035
QLearning,synth021,biasL,-0.1820918024609668,-0.024335510540002
QLearning,synth021,choice_kernel_relative_weight,0.4382479014709382,0.3927137505558418
QLearning,synth021,forget_rate_unchosen,0.1435838705082373,0.2110963716008014
QLearning,synth021,learn_rate,0.6894116481553358,0.8523395945950941
QLearning,synth021,softmax_inverse_temperature,7.828251787493581,10.007024136231225
QLearning,synth024,biasL,-1.1118865905055857,-0.2470874498325765
QLearning,synth024,choice_kernel_relative_weight,0.444871381362047,0.4382516702334735
QLearning,synth024,forget_rate_unchosen,0.3167963809359608,0.153161923273006
QLearning,synth024,learn_rate,0.1655661090319769,0.4939681237110736
QLearning,synth024,softmax_inverse_temperature,12.970746891839298,8.082179611054011
QLearning,synth027,biasL,1.466494854072249,0.7634113280340169
QLearning,synth027,choice_kernel_relative_weight,0.2164348911436341,0.1927784934769967
QLearning,synth027,forget_rate_unchosen,0.2494843301433072,0.203230907533249
QLearning,synth027,learn_rate,0.4371091129624747,0.7963267676738162
QLearning,synth027,softmax_inverse_temperature,4.181110132999285,6.6125153534639765
QLearning,synth030,biasL,-0.9258317747344728,-0.2296947791415058
QLearning,synth030,choice_kernel_relative_weight,0.4782502533797175,0.4489634211000337
QLearning,synth030,forget_rate_unchosen,0.2816360768882431,0.1891745493467279
QLearning,synth030,learn_rate,0.6184760785435808,0.8301800219824811
QLearning,synth030,softmax_inverse_temperature,9.555359938196036,9.801878075221268
QLearning,synth033,biasL,-0.1344904343625715,0.051791963388553
QLearning,synth033,choice_kernel_relative_weight,0.2486242818588563,0.2552221041472242
QLearning,synth033,forget_rate_unchosen,0.0103350910904402,0.1855004811909456
QLearning,synth033,learn_rate,0.5062918134158966,0.7545832709711051
QLearning,synth033,softmax_inverse_temperature,9.000156477761973,10.902559037682815
QLearning,synth036,biasL,-0.5922276335933778,-0.3507585415033181
QLearning,synth036,choice_kernel_relative_weight,0.1108762719538636,0.0761909516844276
QLearning,synth036,forget_rate_unchosen,0.3815359494256194,0.1630070330446884
QLearning,synth036,learn_rate,0.8644317358704716,1.003163654881729
QLearning,synth036,softmax_inverse_temperature,5.744364177051137,6.64552554414821
QLearning,synth039,biasL,-0.5331501096940879,-0.5472794461721899
QLearning,synth039,choice_kernel_relative_weight,0.0194676657905363,0.0873593800663972
QLearning,synth039,forget_rate_unchosen,0.0193673017871415,0.1327355578054866
QLearning,synth039,learn_rate,0.3361035773189102,0.6202533829041642
QLearning,synth039,softmax_inverse_temperature,5.874982317641381,0.9335473327888284
